Daily Run Sheet - GSU  -  5/1/2022 to 5/31/2022,,,,,,,,,,,,
Event ID,Guest Count,Building Room,Street Address,SuppliesTime,Food Time,Event Start Time,End Time,Tier,Drop Steward,Pick Up Steward,Event Manager,Select
141878,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Luis,NO P/U,,
138259,25,rm 102,24 Cummington Ave,9:15 AM,9:15 AM,10:00 AM,11:00 AM,1,Romero,,,
141880,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Jose,NO P/U,,
141873,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Sammy,NO P/U,,
141973,20,WBUR Green Room,820 Comm Ave,9:15 AM,9:15 AM,10:00 AM,12:00 PM,1,Jose,Jose,,
141875,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Luis,NO P/U,,
142154,1,Various,700 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Juan,NO P/U,,
142160,5,252,100 Cummington Mall,9:15 AM,9:15 AM,10:00 AM,11:00 AM,1,Luis,,,
141874,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Romero,NO P/U,,
141522,35,170,635 Albany St,9:00 AM,9:00 AM,10:00 AM,11:00 AM,1,Antonio,,,
141881,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Antonio,NO P/U,,
138260,25,rm 102,24 Cummington Ave,9:15 AM,9:15 AM,10:00 AM,11:00 AM,1,Romero,NO P/U,,
141882,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Luis ,NO P/U,,
141885,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Luis ,NO P/U,,
141883,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Luis ,NO P/U,,
141979,1,0,0,0,0,10:15 AM,12:01:30 AM,0,-,,,
142792,1,0,0,0,0,10:15 AM,12:01:30 AM,0,-,,,
142270,25,GSU Kitchen,775 Comm Ave,,,10:15 AM,10:15 AM,1,Andy Flores,NO P/U,,
142407,25000,,Various ,,,10:15 AM,12:01:30 AM,,,,,
141465,150,"426,428, 430,432",595 Commonwealth Avenue,7:00 AM,8:00 AM,10:15 AM,12:00 PM,0,N/A,Juan,,
140781,40,Eilberg Lounge,285 Babcock - Case Center,8:30 AM,8:30 AM,10:30 AM,4:00 PM,3,Sammy,Jordan,Lynn Mahan/Mia,
141801,11,2nd Floor-Conference Room 3,25 Buick Street,10:00 AM,10:00 AM,10:30 AM,12:45 PM,1,Luis,,,
140526,250,2nd floor atrium,8 St Marys,9:45 AM,9:45 AM,10:30 AM,11:00 AM,1,Romero ,,,
141937,12,4th floor,881 Comm Ave,9:45 AM,9:45 AM,10:30 AM,12:01:30 AM,1,Jose,,,
140798,150,18th Floor,10 Buick Street,8:30 AM,9:45 AM,10:30 AM,12:30 PM,2,Romero,Romero,Molly/Colby,
142607,10,Room 512,775 Comm Ave,9:45 AM,9:45 AM,10:30 AM,12:30 PM,1,Romero ,NO P/U,,
142172,50,Atrium,595 Commonwealth Ave,9:45 AM,9:45 AM,10:30 AM,1:00 PM,0,Antonio,,,
141994,75,Kennel Club,Nickerson,9:00 AM,9:00 AM,10:30 AM,12:00 PM,2,Jose,,Jen ,
